id,category,brand,title,description,price,specTableContent
13573872,camera_and_photo,,savage 19676 11 trophy hunter xp 223 nikonen nikon 48000en,"""this savage 11/111 trophy hunter bolt action rifle comes as a combo mated with a mounted and boresighted nikon scope.""@en",,"SPECIFICATIONS Action Bolt Action Caliber 223 Remington Barrel Length 22"" Overall Length 41.5"" Safety Three Position Capacity 3 + 1 Weight 7.25 lbs SPECIFICATIONS Action Semi-Auto (Direct Impingement) Caliber 22 Hornet Barrel Length 24.3"" Overall Length 46.5"" Safety Manual Lever Capacity 10 1/20 1 Weight 7.25 lbs SPECIFICATIONS Action Not Listed Caliber 6.5mm Creedmoor Barrel Length 24FR/26VR Overall Length 48.12"" Safety Thumb Lever Capacity 30rd Weight 7.25 lbs SPECIFICATIONS Action Pivot Block Caliber 380 Automatic Colt Pistol (ACP) Barrel Length 18.75"" Overall Length 42.75"" - 45.75"" Safety Manual Trigger Block Capacity 10 1/20 1 Weight 7.25 lbs"
3386822,camera_and_photo,,panasonic lumix g vario 1445mm f3556 asph mega ois micro four thirds mount en aden camera  panasonic  digital slr cameras toronto canada store,""" mega o.i.s. – panasonic’s advanced hand-shake correction technology minimum focus distance of 30 cm over the entire zoom range circular aperture diaphragm multiple lens coating minimizes ghosts and flare contrast af system support utilizes a durable metal mount 1 year panasonic canada warranty ""@en",,
3884472,camera_and_photo,,gopro auto charger charger  razor reef,""" charge your hd hero camera(s) while on the go: dual usb port quickly charges up to two cameras at once 1 amp per port for a quick charging solution simultaneously record video or photos while charging works with most devices that charge via usb whatå_åñìös included: dual usb auto charger (1) usb cable (2) """,,
12577428,camera_and_photo,,sony alpha a7 mirrorless digital camera with fe 2870mm f3556 oss lensen lens  fumfiecomen,,,
1791226,camera_and_photo,,nikon af nikkor 16mm 1 28 fisheye d d  foto erhardt,,,
9890151,camera_and_photo,,canon eos 80dvideo creator kitefs 18135mm is usm lens  canon lens  1263c103 video camcorders cdwcom,"""whether raising your game to slr level photography or having fun with a feature-rich, versatile slr you can use pretty much anywhere, the eos 80d camera is your answer. it features an impressive 45-point all cross-type af system that provides high-speed, highly precise af in virtually any kind of light. to help ensure photographers don't miss their shot, an intelligent viewfinder with approximately 100% coverage provides a clear view and comprehensive image data. improvements like a powerful 24.2 megapixel (aps-c) cmos sensor and dual pixel cmos af for live view shooting enhance the eos 80d's performance across the board. complementing the eos 80d's advanced operation are built-in wireless connectivity and full hd 60p movies that can be saved as mp4s for easy sharing. merging power, precision and operability, the eos 80d is a dynamic slr camera for anyone ready to realize their creative vision.""","""$"", ""2,049.00""",
15073798,camera_and_photo,,mefoto roadtrip kit orange  prijzen nl tweakersnl,,,"Categorie Statieven Merk MeFoto Product MeFoto RoadTrip kit Uitvoering Orange EAN 6931747381654 SKU A1350Q1C Tweakers ID 348732 Productprijs € 149,- Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 149,- Onjuiste prijs melden Productprijs € 149,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 149,- Onjuiste prijs melden Productprijs € 178,95 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 178,95 Onjuiste prijs melden Productprijs € 178,96 Pakketpost € 0,- iDeal € 0,- Totaal € 178,96 Onjuiste prijs melden Productprijs € 178,96 Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 178,96 Onjuiste prijs melden Productprijs € 179,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 179,- Onjuiste prijs melden Productprijs € 179,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 179,- Onjuiste prijs melden Productprijs € 179,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 179,- Onjuiste prijs melden Productprijs € 179,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 179,- Onjuiste prijs melden Productprijs € 179,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 179,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden"
14848629,camera_and_photo,,canon gl2 package 2en powersellerdigitalcomen,"""null""@en",,
97859,camera_and_photo,"""canon""",canon ef 300 mm f40 l usm is product data canon is camera lenses 2530a005,""" long product name canon ef 300 mm f4.0 l usm is : the short editorial description of canon ef 300 mm f4.0 l usm is ef 300 mm f4.0 l usm is "", "" more>>> canon ef 300 mm f4.0 l usm is: the official marketing text of canon ef 300 mm f4.0 l usm is as supplied by the manufacturer this lens is an ef 300mm f/4.0l usm. features diagonal angle of view: 8° 15' lens construction (elements/groups): 8/7 no. of diaphragm blades: 8 minimum aperture: 32 closest focusing distance (m): 2.5 maximum magnification (x): 0.13 af actuator: usm filter diameter (mm): 77 compact l-series telephoto lens with an image stabilizer that compensates for camera shake with the equivalent effect of a shutter speed two stops faster a more portable 300mm telephoto lens. two ud-glass elements effectively correct secondary spectrum. superb resolution and contrast. astigmatism is also corrected, and background blur is soft and nice. built-in hood with a locking mechanism. short summary description canon ef 300 mm f4.0 l usm is: this short summary of the canon ef 300 mm f4.0 l usm is data-sheet is auto-generated and uses the product title and the first six key specs. canon ef 300 mm f4.0 l usm is, 8/7, 3.54"" (9 cm), 8.6°, 3.03"" (7.7 cm), 2.58 lbs (1.17 kg), 0.13x long summary description canon ef 300 mm f4.0 l usm is : canon ef 300 mm f4.0 l usm is. lens structure (elements/groups): 8/7, thread diameter: 3.54"" (9 cm), diagonal angle of view (max): 8.6°. filter size: 3.03"" (7.7 cm), weight: 2.58 lbs (1.17 kg). magnification: 0.13x this is an auto-generated long summary of canon ef 300 mm f4.0 l usm is based on the first three specs of the first five spec groups. """,,
1274297,camera_and_photo,"""dunlop""",dunlop play play anfugen und sonderangebote smashinn,""" produktinformation dunlop play automatisch erstellte übersetzung ursprüngliche beschreibung hier vorhanden eigenschaften:große padel thermo mit zwei fächern mit viel stauraum für fledermäuse, kleidung, schuhe und accessoires.innentasche für persönliche gegenstände.verstärkte schultergurte sorgen für zusätzlichen komfort. sind sie auf der suche nach artikeln von dunlop und besondern nach dunlop play? bei smashinn können sie eine komplette liste von taschen und rucksäcke produkten und zubehör finden. bestellen sie einfach und schnell alles bei unserem online shop smashinn. wir bieten ihnen 75 verschiedene möglichkeiten zur bezahlung an. schauen sie auch nach unserem online katalog und bekommen sie speziale angebote! und falls sie dann noch nicht zufrieden sind mit der ware, bekommen sie ihr geld zurück! für mehr information auf nachstehenden link klicken: spezifikationen für mehr information auf nachstehenden link klicken: handbuch grössentabelle‎ """,,
14944013,camera_and_photo,"""canon""@en",digital gadget bag 200dgen canon digital 200dg  canon online storeen,"""null""@en",,
7333777,camera_and_photo,,cloud ptz cameraen dcs5222l cloud camera  dlink uken,""" the dcs-5222l cloud ptz camera is a wireless pan/tilt network camera with megapixel hd 720p resolution designed for indoor surveillance applications and detailed remote monitoring. the camera is also mydlink™-enabled, which provides user-friendly setup and instant remote viewing through the secure mydlink™ website or through the free mydlink™ lite app for ios, android or windows phone devices. download the datasheet. list retailers ""@en",,
17340383,camera_and_photo,, 121 megapixel digital camera dmcfs15k en en panasonic product support  dmcfs15ken,""" features 12.1 megapixel digital camera intelligent auto mode leica dc vario-elmar lens venus engine iv black ""@en",,
15343034,camera_and_photo,,ip camera fixed mini dome full hd hd  tradineurcom,"""tipología aparato: videocámara; tecnología: ip; forma: dome; movimiento: no; day&night: no; sensor: cmos; lugar de uso frecuente: interno/externo""",,
15831547,camera_and_photo,"""gopro""",gopro mic stand out out comprar y ofertas en scubastore,""" descripción gopro mic stand out traducción generada automáticamente ver descripción original en inglés monta tu gopro en un pie de micrófono para capturar metraje durante una práctica o una presentación. la base de fácil apertura simplifica el traslado de tu cámara entre distintos soportes y ubicaciones. compatible con pies de micrófono estándar de 5/8”-27 de ee. uu. incluye un adaptador para pies de micrófono europeos de 3/8”-16.caracteristicas: - permite montar tu cámara gopro a un pie de micrófono- la base de fácil apertura simplifica el traslado de la cámara entre distintos soportes y ubicaciones.- compatible con pies de micrófono estándar de 5/8”-27 de ee. uu.- incluye un adaptador para pies de micrófono europeos de 3/8”-16elementos incluidos:- soporte para pie de micrófono- adaptador (3/8 in macho a 5/8 in hembra) si estas interesado en gopro mic stand out, descubre también otros productos relacionados de gopro dentro de la categoría foto video y brazos y soportes cámaras de acción. además al comprar en scubastore, tu tienda online de pertenecerás a su comunidad del deporte, donde podrás consultar opiniones, consejos y las mejores ofertas de tu interés. haz clic en el siguiente enlace para ver más información sobre: especificaciones haz clic en el siguiente enlace para ver más información sobre: manual cuadro de tallas """,,
3967374,camera_and_photo,"""sandisk""",sandisk ultra sdxc 128gb 80mbs uhsiclass 10 80mbs,"""store lots of photos and full hd videos—and transfer them quickly to your computer—using sandisk ultra sdxc and sdhc uhs-i memory cards. great for compact-to-mid range point-and-shoot digital cameras and camcorders, these memory cards offer read speeds of up to 80 mb/s and are twice as fast as ordinary sdhc cards, allowing you to take pictures and transfer files quickly. sandisk ultra sdxc and sdhc uhs-i memory cards come with up to 128 gb of storage and are resistant to water, extreme temperatures, x-rays, and shocks. a label allows you to note what's on the card for easy identification. ""","""44.99"", ""US$""","Official Release Date Sep 24, 2015 PAX-Code PAX0007412272 Catalog No. SDSDUNC-128G-GN6IN Item Code 0619659136512 Product Measures 3.2cm x 2.4cm x 0.21cm"
3708755,camera_and_photo,,canon zsgc10 zoom grip for compactservo lens 1715c002 on markertek  americas broadcast supply house,"""exclusively designed for the compact-servo lens, the optional zsg-c10 grip makes it easier to operate the lens, helping to support a wider range of shooting styles. featuring an ergonomic form factor to help maximize comfort, the angle of the grip can be adjusted to ensure a proper fit, and even…""",,
15730910,camera_and_photo,"""sandisk""",sandisk extreme sdxc card 90mbs v30 uhsi u3  128gb,,,
5761931,camera_and_photo,"""neewer""",neewer 160 led cn160 dimmable ultra high power panel digital camera  camcorder video light light for canon nikon pentax panasonicsony samsung and olympus slr cameras lighting  gear outlet,"""the neewer cn-160 can mount to any standard hot shoe on most dslr or digital video cameras as well as tripods and light stands equipped with a hot shoe mount or 1/4"" thread. it is also equipped with a pivoting head, allowing you to raise or lower the light's angle. the light is battery powered and requires 6x aa lithium ion batteries (not included). with the included battery adapter, you can substitute the aa batteries for sony np-fh np-fm np-f series, or panasonic cgr-d16s rechargeable batteries. battery life can easily be monitored using the battery power indicator located under the battery compartment. the neewer cn-160 led video light is easy to install and use and will make a great addition to your photography or video studio. features: the led camcorder lamp light allows you to link lights together to make larger light. features 160-led lights for optimum illumination and diffuser. helps to ensure your pictures's perfect settings. this super lightweight 160-piece-led item can be used in video taking,either for lights setup or supplement. there are 2 filters included with this item, with spotlight effect, diffuse effect, and for reducing the color temperature to 3200k. the light intensity can be changed to offer professional effects. designed with standard hot shoe plug, so can be installed on the dv or dslr, and dc with standard hot shoe. rotate switch for on/off and brightness adjustment. adopts concentration led lights, irradiation distance can reach more than 5m, suitable for long distance shooting. the light can also be adjusted from concentrating light to diffusing light which is suitable for short distance shooting. compatible batteries (not included): sony np-fh np-fm np-f series li-ion rechargeable battery panasonic cgr-d16s rechargeable battery alkaline/nimh aa battery suitable for: can be installed on many cameras like canon, nikon, sigma olympus, pentax, etc. specifications: maximum power: 9.6 watt material of the lighting's shell: abs plastic color temperature: 5600k (3200k w/filter) luminou...""",,
